ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
100,Dangerous,Customer Mark Usage Rights,EN,"use trademark, marketing marks, logo rights, brand promotion",15,Medium,"Grants the vendor broad, irrevocable rights to use the customer's trademarks and logos in marketing.",Limit trademark use to pre-approved case studies and require written consent for each use.,Unauthorized brand association with subpar vendor products or controversial marketing campaigns.
101,Dangerous,Customer Mark Usage Rights,FR,"droits usage marques client, licence logo, promotion marque",15,Medium,Accorde au fournisseur des droits larges d'utiliser les marques et logos du client à des fins marketing.,Limiter l'usage de la marque à des études de cas approuvées et exiger un accord écrit préalable.,Association non autorisée de la marque avec des produits défaillants ou des campagnes douteuses.
102,Dangerous,Customer Mark Usage Rights,ID,"hak penggunaan merek pelanggan, lisensi logo, promosi brand",15,Medium,Memberikan hak luas dan tidak dapat dibatalkan kepada vendor untuk menggunakan merek dagang dan logo pelanggan dalam pemasaran.,Batasi penggunaan merek dagang pada studi kasus yang disetujui sebelumnya dan persetujuan tertulis tiap kali.,Asosiasi merek yang tidak sah dengan produk vendor di bawah standar atau kampanye pemasaran kontroversial.
103,Dangerous,Deemed Acceptance,EN,"dianggap diterima, diam, tidak aktif, periode waktu",20,High,Hasil kerja dianggap sempurna jika Anda tidak mengajukan keberatan dalam 48 jam.,Pastikan periode yang wajar (misal: 10-15 hari kerja) untuk peninjauan.,Membayar untuk pekerjaan berkualitas rendah atau tidak berfungsi karena tenggat waktu yang terlewat.
104,Dangerous,Deemed Acceptance,FR,"acceptation tacite, silence, inactivité, période",20,High,Les livrables sont jugés parfaits si vous ne contestez pas sous 48 heures.,Assurer une période raisonnable (ex : 10-15 jours) pour examen.,Payer pour un travail médiocre à cause d'un délai manqué.
105,Dangerous,Deemed Acceptance,ID,"dianggap diterima, diam, tidak aktif, periode waktu",20,High,Hasil kerja dianggap sempurna jika Anda tidak mengajukan keberatan dalam 48 jam.,Pastikan periode yang wajar (misal: 10-15 hari kerja) untuk peninjauan.,Membayar untuk pekerjaan berkualitas rendah atau tidak berfungsi karena tenggat waktu yang terlewat.
106,Dangerous,Direct Counterparty System Access,EN,"system access, direct integration, network access, IT access",25,Critical,"Grants the counterparty direct, unrestricted access to internal networks or servers.",Mandate access via secure APIs or jump hosts with strict role-based controls and logs.,"Extremely high risk of malware, data breach, and network compromise."
107,Dangerous,Direct Counterparty System Access,FR,"accès système direct, intégration réseau, accès informatique",25,Critical,Accorde à la contrepartie un accès direct et illimité aux réseaux ou serveurs internes.,Imposer un accès via des API sécurisées ou bastions avec contrôle d'accès strict.,"Risque extrêmement élevé de logiciels malveillants, fuites de données et piratage."
108,Dangerous,Direct Counterparty System Access,ID,"akses sistem langsung, integrasi jaringan, akses IT sepihak",25,Critical,Memberikan pihak lawan akses langsung tanpa batas ke jaringan internal atau server.,Wajibkan akses melalui API aman atau host lompat dengan kontrol berbasis peran yang ketat dan log.,"Risiko serangan malware, kebocoran data, dan kompromi jaringan yang sangat tinggi."
109,Dangerous,Discontinued Warranty,EN,"discontinued, warranty",25,Critical,Fix products no longer made.,Limit post-discontinuance time.,Extreme repair cost.
110,Dangerous,Discontinued Warranty,FR,"arrêté, garantie",25,Critical,Réparer des produits plus fabriqués.,Limiter le temps post-arrêt.,Coût de réparation extrême.
111,Dangerous,Discontinued Warranty,ID,garansi produk diskontinu,25,Critical,Perbaiki produk yang sudah stop.,Batasi waktu pasca-stop.,Biaya perbaikan mahal.
112,Dangerous,Discretionary Benchmarking (No adjustment),EN,"benchmarking, review, market price, no change",20,High,Allowing a price review but giving the vendor the right to ignore results.,Mandate that prices MUST be updated if they differ from market >5%.,Paying for expensive benchmarks that don't result in lower costs.
113,Dangerous,Discretionary Benchmarking (No adjustment),FR,"benchmarking, révision, prix du marché, pas de changement",20,High,Révision possible mais droit pour le vendeur d'ignorer les résultats.,Exiger la mise à jour des prix s'ils s'écartent du marché de >5%.,Paiement d'études coûteuses sans réduction des prix.
114,Dangerous,Discretionary Benchmarking (No adjustment),ID,"benchmarking, peninjauan, harga pasar, tidak ada perubahan",20,High,Tinjauan harga diizinkan tapi vendor berhak mengabaikan hasil.,Wajibkan harga diperbarui jika berbeda dari pasar >5%.,Membayar benchmark mahal yang tidak menurunkan biaya.
115,Dangerous,Discretionary Custom Goods Rejection,EN,"custom goods rejection, discretionary reject, custom spec refusal",20,High,Allows the buyer to reject custom-manufactured goods for subjective aesthetic reasons.,"Require rejection to be based strictly on objective, verifiable technical non-compliance.","Supplier is left with custom goods that cannot be resold, resulting in total loss."
116,Dangerous,Discretionary Custom Goods Rejection,FR,"refus discrétionnaire biens sur mesure, rejet produit personnalisé",20,High,Permet à l'acheteur de refuser des produits fabriqués sur mesure pour des motifs esthétiques subjectifs.,Exiger que le refus soit fondé sur une non-conformité technique objective.,"Le fournisseur conserve des produits invendables, entraînant une perte totale."
117,Dangerous,Discretionary Custom Goods Rejection,ID,"penolakan barang kustom diskresioner, tolak barang khusus",20,High,Mengizinkan pembeli menolak barang produksi khusus karena alasan estetika subjektif.,Wajibkan penolakan didasarkan secara ketat pada ketidakpatuhan teknis yang objektif dan dapat diverifikasi.,"Pemasok ditinggalkan dengan barang khusus yang tidak dapat dijual kembali, menyebabkan kerugian total."
118,Dangerous,Discretionary Profit Distribution,EN,"discretionary profits, distribution choice, profit allocation",20,High,Allows the managing partner to distribute profits unequally or delay payments indefinitely at their discretion.,Tie profit distributions strictly to percentage ownership and set mandatory annual payout timelines.,Minority partners are starved of income while having no legal path to force payout.
119,Dangerous,Discretionary Profit Distribution,FR,"distribution bénéfices discrétionnaire, répartition profits",20,High,Permet à l'associé gérant de distribuer les bénéfices de manière inégale ou d'en retarder le paiement.,Lier la répartition strictement au pourcentage de détention et fixer des délais de versement annuels.,Les associés minoritaires sont privés de revenus sans recours légal pour forcer le paiement.
120,Dangerous,Discretionary Profit Distribution,ID,"distribusi keuntungan diskresioner, alokasi profit sepihak",20,High,Mengizinkan mitra pengelola mendistribusikan keuntungan secara tidak merata atau menunda pembayaran tanpa batas waktu.,Hubungkan distribusi keuntungan secara ketat dengan persentase kepemilikan dan tetapkan jadwal pembayaran wajib tahunan.,Mitra minoritas kekurangan pendapatan sementara tidak memiliki jalur hukum untuk memaksa pembayaran.
121,Dangerous,Discretionary Project Extension,EN,"extension, sole discretion, extend, renew, option",20,High,Allows one party to extend the contract duration without the other's consent.,Ensure extensions require mutual agreement or have clear pricing caps.,Forced performance at outdated prices long after the party wanted to exit.
122,Dangerous,Discretionary Project Extension,FR,"extension, discrétion exclusive, prolonger, renouveler, option",20,High,Permet à une partie de prolonger la durée du contrat sans l'accord de l'autre.,S'assurer que les extensions nécessitent un accord mutuel ou un plafond de prix.,Exécution forcée à des prix obsolètes bien après la date de sortie souhaitée.
123,Dangerous,Discretionary Project Extension,ID,"perpanjangan, diskresi tunggal, perpanjang, pembaruan, opsi",20,High,Memungkinkan satu pihak memperpanjang durasi kontrak tanpa persetujuan pihak lain.,Pastikan perpanjangan memerlukan kesepakatan bersama atau memiliki batas harga yang jelas.,Kinerja paksa pada harga usang lama setelah pihak tersebut ingin keluar.
124,Dangerous,Drag-Along Without Minimum Price,EN,"drag-along rights, forced sale, drag along, no minimum price",25,Critical,Forces minority partners to sell their shares in a majority-led buyout without guaranteeing a minimum valuation.,Mandate a minimum floor price or require a certified independent fair-market valuation.,Minority partners can be forced to sell their equity at a massive undervaluation.
125,Dangerous,Drag-Along Without Minimum Price,FR,"clause d'entraînement sans prix minimum, vente forcée parts",25,Critical,Force les associés minoritaires à vendre leurs parts lors d'une cession majoritaire sans prix garanti.,Imposer un prix plancher ou exiger une évaluation indépendante à la juste valeur.,Les associés minoritaires peuvent être contraints de vendre à une valeur dérisoire.
126,Dangerous,Drag-Along Without Minimum Price,ID,"hak drag-along tanpa harga minimum, penjualan paksa saham",25,Critical,Memaksa mitra minoritas menjual saham mereka dalam penjualan mayoritas tanpa jaminan penilaian minimum.,Wajibkan harga minimum dasar atau sertifikasi penilaian pasar wajar independen.,Mitra minoritas dapat dipaksa menjual ekuitas mereka dengan harga yang sangat rendah.
127,Dangerous,Economic Hardship as Force Majeure,EN,"force majeure, economic hardship, price increase",20,High,Allowing a party to stop performing just because costs went up.,Explicitly exclude 'economic hardship' from Force Majeure.,Contract becomes worthless if the counterparty can quit due to costs.
128,Dangerous,Economic Hardship as Force Majeure,FR,"force majeure, difficultés économiques, hausse des coûts",20,High,Permettre de cesser l'exécution car le projet est devenu cher.,Exclure explicitement les difficultés économiques de la force majeure.,Contrat sans valeur si l'autre partie peut partir à cause des coûts.
129,Dangerous,Economic Hardship as Force Majeure,ID,"force majeure, kesulitan ekonomi, kenaikan biaya",20,High,Mengizinkan pihak berhenti bekerja hanya karena biaya naik.,Keluarkan 'kesulitan ekonomi' dari definisi Force Majeure.,Kontrak tidak berharga jika lawan dapat berhenti karena biaya.
130,Dangerous,Emergency Patching,EN,"patching, unlimited",15,Medium,Immediate patch for every bug.,Categorize by severity.,Operational strain.
131,Dangerous,Emergency Patching,FR,"correctifs, illimités",15,Medium,Correctif immédiat pour chaque bug.,Catégoriser par gravité.,Tension opérationnelle.
132,Dangerous,Emergency Patching,ID,penambalan darurat,15,Medium,Tambal setiap bug segera.,Kategorikan keparahan.,Tekanan operasional.
133,Dangerous,Employee Actions Unlimited,EN,"employee, actions, liability",25,Critical,Responsible for off-duty acts.,Limit to scope of work.,Unmeasured risk.
134,Dangerous,Employee Actions Unlimited,FR,"employé, actions, responsabilité",25,Critical,Responsable des actes hors service.,Limiter au cadre du travail.,Risque non mesuré.
