ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
306,Detection,Remote Work Policy,EN,"remote work, telecommuting, home office, work from anywhere",0,Low,Detects rules governing work performed outside the traditional office.,N/A,Provides clarity on equipment usage, security, and productivity standards.
307,Detection,Remote Work Policy,ID,"kebijakan kerja jarak jauh, telecommuting, kantor rumah, kerja dari mana saja",0,Low,Mendeteksi aturan yang mengatur pekerjaan yang dilakukan di luar kantor.,N/A,Memberikan kejelasan tentang penggunaan peralatan dan keamanan.
308,Detection,Remote Work Policy,FR,"politique de télétravail, travail à domicile, travail à distance",0,Low,Détecte les règles régissant le travail effectué hors du bureau.,N/A,Apporte de la clarté sur l'utilisation du matériel et la sécurité.
309,Detection,Expenses Reimbursement,EN,"reimbursement, travel expenses, out-of-pocket, per diem",0,Low,Detects how and when business-related costs are paid back to employees.,N/A,Ensures fair compensation for business-related travel and incidental costs.
310,Detection,Expenses Reimbursement,ID,"reimburse biaya, biaya perjalanan, pengeluaran pribadi, per diem",0,Low,Mendeteksi bagaimana dan kapan biaya terkait bisnis dibayarkan kembali.,N/A,Menjamin kompensasi yang adil untuk perjalanan terkait bisnis.
311,Detection,Expenses Reimbursement,FR,"remboursement des frais, frais de déplacement, débours, per diem",0,Low,Détecte comment et quand les frais professionnels sont remboursés.,N/A,Assure une compensation équitable pour les déplacements professionnels.
312,Detection,Currency Fluctuations,EN,"currency fluctuation, exchange rate, forex risk, hedging",0,Low,Detects how changes in money value affect contract pricing.,N/A,Protects project margins against volatile international exchange rates.
313,Detection,Currency Fluctuations,ID,"fluktuasi mata uang, nilai tukar, risiko forex, lindung nilai",0,Low,Mendeteksi bagaimana perubahan nilai uang memengaruhi harga kontrak.,N/A,Melindungi margin proyek terhadap nilai tukar internasional yang volatil.
314,Detection,Currency Fluctuations,FR,"fluctuations monétaires, taux de change, risque de change, couverture",0,Low,Détecte comment les variations monétaires affectent les prix.,N/A,Protège les marges contre la volatilité des taux de change.
315,Detection,Price Indexing,EN,"price indexing, adjustment, CPI, inflation link",0,Low,Detects clauses that adjust prices based on external economic indices.,N/A,Maintains the economic balance of long-term contracts against inflation.
316,Detection,Price Indexing,ID,"pengindeksan harga, penyesuaian, CPI, link inflasi",0,Low,Mendeteksi klausul yang menyesuaikan harga berdasarkan indeks ekonomi.,N/A,Mempertahankan keseimbangan ekonomi kontrak terhadap inflasi.
317,Detection,Price Indexing,FR,"indexation des prix, ajustement, IPC, lien avec l'inflation",0,Low,Détecte les clauses d'ajustement des prix selon des indices externes.,N/A,Maintient l'équilibre économique des contrats face à l'inflation.
318,Detection,Third-Party Licenses,EN,"third-party license, sublicense, proprietary components",0,Low,Detects usage of software or assets owned by external entities.,N/A,Prevents legal disputes regarding unauthorized use of copyrighted material.
319,Detection,Third-Party Licenses,ID,"lisensi pihak ketiga, sublisensi, komponen kepemilikan",0,Low,Mendeteksi penggunaan perangkat lunak atau aset milik entitas eksternal.,N/A,Mencegah sengketa hukum terkait penggunaan materi berhak cipta tanpa izin.
320,Detection,Third-Party Licenses,FR,"licences tierces, sous-licence, composants propriétaires",0,Low,Détecte l'utilisation de logiciels ou d'actifs de tiers.,N/A,Prévient les litiges concernant l'utilisation non autorisée.
321,Detection,Open Source Compliance,EN,"open source, FOSS, GPL, MIT license, attribution",0,Low,Detects rules for including community-developed code in the project.,N/A,Ensures compliance with open-source license terms.
322,Detection,Open Source Compliance,ID,"kepatuhan open source, FOSS, GPL, lisensi MIT, atribusi",0,Low,Mendeteksi aturan untuk memasukkan kode yang dikembangkan komunitas.,N/A,Menjamin kepatuhan terhadap persyaratan lisensi open-source.
323,Detection,Open Source Compliance,FR,"conformité open source, FOSS, GPL, licence MIT, attribution",0,Low,Détecte les règles d'inclusion de code communautaire.,N/A,Assure la conformité aux termes des licences open source.
324,Detection,Trademark Usage,EN,"trademark, brand usage, logo guidelines, styling",0,Low,Detects rules for displaying company names and symbols.,N/A,Protects brand equity and ensures consistent visual representation.
325,Detection,Trademark Usage,ID,"penggunaan merek dagang, penggunaan brand, panduan logo, gaya",0,Low,Mendeteksi aturan untuk menampilkan nama dan simbol perusahaan.,N/A,Melindungi ekuitas merek dan menjamin representasi visual yang konsisten.
326,Detection,Trademark Usage,FR,"utilisation des marques, utilisation de la marque, directives de logo, style",0,Low,Détecte les règles d'affichage des noms et symboles de l'entreprise.,N/A,Protège le capital de marque et assure une représentation visuelle.
327,Detection,Domain Name Rights,EN,"domain name, URL, registration, DNS, ownership",0,Low,Detects who owns and manages the web addresses associated with the project.,N/A,Prevents loss of digital identity and ensure continuity of web services.
328,Detection,Domain Name Rights,ID,"hak nama domain, URL, registrasi, DNS, kepemilikan",0,Low,Mendeteksi siapa yang memiliki dan mengelola alamat web proyek.,N/A,Mencegah hilangnya identitas digital dan menjamin kelangsungan layanan web.
329,Detection,Domain Name Rights,FR,"droits sur les noms de domaine, URL, enregistrement, DNS, propriété",0,Low,Détecte qui possède et gère les adresses web associées au projet.,N/A,Prévient la perte de l'identité numérique.
330,Detection,Social Media Policy,EN,"social media, online posting, disclosure, brand protection",0,Low,Detects rules for employees posting about the project online.,N/A,Protects the company from unauthorized disclosures and PR crises.
331,Detection,Social Media Policy,ID,"kebijakan media sosial, posting online, pengungkapan, perlindungan brand",0,Low,Mendeteksi aturan bagi staf yang memposting tentang proyek online.,N/A,Melindungi perusahaan dari pengungkapan tanpa izin dan krisis PR.
332,Detection,Social Media Policy,FR,"politique de médias sociaux, publication en ligne, divulgation, protection de marque",0,Low,Détecte les règles de publication sur le projet en ligne.,N/A,Protège l'entreprise contre les divulgations non autorisées.
333,Detection,Crisis Management,EN,"crisis management, emergency response, communication plan",0,Low,Detects protocols for handling sudden, major threats to the business.,N/A,Minimizes damage during catastrophic events through organized response.
334,Detection,Crisis Management,ID,"manajemen krisis, respons darurat, rencana komunikasi",0,Low,Mendeteksi protokol untuk menangani ancaman mendadak dan besar terhadap bisnis.,N/A,Meminimalkan kerusakan melalui respons yang terorganisir.
335,Detection,Crisis Management,FR,"gestion de crise, réponse d'urgence, plan de communication",0,Low,Détecte les protocoles de gestion des menaces soudaines et majeures.,N/A,Minimise les dommages grâce à une réponse organisée.
336,Detection,KPIs,EN,"KPI, key performance indicators, metrics, target, performance",0,Low,Detects specific data points used to measure contract success.,N/A,Provides objective evidence of performance quality and efficiency.
337,Detection,KPIs,ID,"KPI, indikator kinerja utama, metrik, target, kinerja",0,Low,Mendeteksi titik data spesifik yang digunakan untuk mengukur keberhasilan kontrak.,N/A,Menyediakan bukti objektif tentang kualitas dan efisiensi kinerja.
338,Detection,KPIs,FR,"KPI, indicateurs clés de performance, métriques, objectif, performance",0,Low,Détecte les points de données utilisés pour mesurer le succès du contrat.,N/A,Fournit des preuves objectives de la qualité de la performance.
339,Detection,Service Credits,EN,"service credit, rebate, penalty for downtime, SLA credit",0,Low,Detects the mechanism for compensating the customer for service failures.,N/A,Provides an automated financial remedy for poor service quality.
340,Detection,Service Credits,ID,"kredit layanan, rabat, penalti untuk downtime, kredit SLA",0,Low,Mendeteksi mekanisme kompensasi kepada pelanggan atas kegagalan layanan.,N/A,Menyediakan pemulihan finansial otomatis untuk kualitas layanan yang buruk.
341,Detection,Service Credits,FR,"crédits de service, remise, pénalité pour indisponibilité, crédit SLA",0,Low,Détecte le mécanisme de compensation pour les défaillances de service.,N/A,Fournit un recours financier automatisé.
342,Detection,Help Desk Availability,EN,"help desk, business hours, 24/7, support window",0,Low,Detects the times when technical assistance is available to the user.,N/A,Ensures support aligns with the customer's operational requirements.
343,Detection,Help Desk Availability,ID,"ketersediaan help desk, jam bisnis, 24/7, jendela dukungan",0,Low,Mendeteksi waktu-waktu di mana bantuan teknis tersedia bagi pengguna.,N/A,Menjamin dukungan selaras dengan persyaratan operasional pelanggan.
344,Detection,Help Desk Availability,FR,"disponibilité du centre d'assistance, heures de bureau, 24/7, fenêtre de support",0,Low,Détecte les moments où une assistance technique est disponible.,N/A,Assure que le support s'aligne sur les exigences opérationnelles.
715,Detection,Change Control,ID,"kontrol perubahan, permintaan perubahan, proses modifikasi, prosedur amandemen",0,Low,Mendeteksi keberadaan proses formal untuk memodifikasi ruang lingkup atau ketentuan proyek.,N/A,Menjamin perubahan ruang lingkup proyek didokumentasikan dan disetujui, mencegah 'scope creep'.
716,Detection,Change Control,FR,"contrôle des modifications, demande de changement, procédure d'avenant",0,Low,Détecte la présence d'un processus formel pour modifier la portée ou les termes du projet.,N/A,Garantit que les changements de portée sont documentés et approuvés, évitant la dérive.
717,Detection,Data Retention,ID,"retensi data, periode penyimpanan, penghapusan, siklus hidup data",0,Low,Mendeteksi berapa lama data disimpan dan proses pembuangan akhirnya.,N/A,Menjamin kepatuhan terhadap undang-undang privasi (UU PDP/GDPR) dan mengurangi kewajiban penyimpanan data.
718,Detection,Data Retention,FR,"rétention des données, période de stockage, suppression, cycle de vie",0,Low,Détecte la durée de stockage des données et le processus de leur élimination finale.,N/A,Assure la conformité aux lois sur la vie privée (RGPD) et réduit les passifs liés au stockage.
719,Detection,Cybersecurity Obligations,ID,"keamanan siber, langkah keamanan, enkripsi, perlindungan data, notifikasi pelanggaran",0,Low,Mengidentifikasi langkah-langudah keamanan teknis dan organisasional yang diwajibkan oleh kontrak.,N/A,Melindungi aset digital dan menjamin notifikasi jika terjadi insiden keamanan.
720,Detection,Cybersecurity Obligations,FR,"cybersécurité, mesures de sécurité, cryptage, notification de violation",0,Low,Identifie les mesures de sécurité techniques et organisationnelles requises par le contrat.,N/A,Protège les actifs numériques et assure la notification en cas d'incident de sécurité.
721,Detection,Export Compliance,ID,"kepatuhan ekspor, kontrol ekspor, EAR, ITAR, kepatuhan perdagangan, sanksi",0,Low,Mendeteksi klausul yang mengatur ekspor teknologi atau barang sensitif.,N/A,Mencegah pelanggaran undang-undang perdagangan internasional dan potensi denda pemerintah.
722,Detection,Export Compliance,FR,"conformité à l'exportation, contrôle des exportations, sanctions",0,Low,Détecte les clauses régissant l'exportation de technologies ou de biens sensibles.,N/A,Prévient les violations des lois commerciales internationales et les amendes gouvernementales.
