ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
684,Dangerous,Whistleblower Penalty,ID,"penalti pelapor, pembalasan, hukum pelaporan, membungkam pengungkapan",25,Critical,Menghukum karyawan yang melaporkan pelanggaran atau pelanggaran hukum.,Hapus klausul; perlindungan pelapor dilindungi hukum dan tidak dapat dikesampingkan.,Pelanggaran hukum tidak dilaporkan karena staf takut dihukum saat berbicara.
685,Dangerous,Mandatory Social Media Surrender,EN,"social media access, account surrender, monitor personal accounts, password handover",20,High,Requires handing over personal social media access for employer monitoring.,Prohibit access to personal accounts; limit policy to work-related conduct only.,Private life and personal communications are exposed to the employer.
686,Dangerous,Mandatory Social Media Surrender,FR,"remise des réseaux sociaux, surveillance des comptes personnels, mots de passe",20,High,Exige la remise de l'accès aux réseaux sociaux personnels pour surveillance.,Interdire l'accès aux comptes personnels; limiter la politique au comportement professionnel.,La vie privée et les communications personnelles sont exposées à l'employeur.
687,Dangerous,Mandatory Social Media Surrender,ID,"penyerahan media sosial, akses akun pribadi, pantau akun pribadi, serahkan kata sandi",20,High,Mengharuskan menyerahkan akses media sosial pribadi untuk dipantau pemberi kerja.,Larang akses akun pribadi; batasi kebijakan hanya pada perilaku terkait pekerjaan.,Kehidupan pribadi dan komunikasi personal terpapar kepada pemberi kerja.
688,Dangerous,Forced Arbitration of Wage Claims,EN,"wage claim arbitration, forced arbitration, no court, employee waiver",20,High,"Forces wage and hour disputes into private arbitration, waiving court access.",Preserve the right to bring statutory wage claims in court.,Workers lose public remedies and collective enforcement of pay rights.
689,Dangerous,Forced Arbitration of Wage Claims,FR,"arbitrage forcé des salaires, renonciation au tribunal, litige salarial",20,High,"Force les litiges de salaire et d'horaires en arbitrage privé, supprimant l'accès au tribunal.",Préserver le droit de porter les réclamations salariales légales devant le tribunal.,Les travailleurs perdent les recours publics et l'application collective de leurs droits.
690,Dangerous,Forced Arbitration of Wage Claims,ID,"arbitrase paksa klaim upah, tanpa pengadilan, pelepasan hak karyawan",20,High,"Memaksa sengketa upah dan jam kerja ke arbitrase privat, melepaskan akses pengadilan.",Pertahankan hak mengajukan klaim upah berdasarkan undang-undang ke pengadilan.,Pekerja kehilangan upaya hukum publik dan penegakan kolektif atas hak upah.
691,Dangerous,Equipment Loss Full Liability,EN,"equipment liability, full liability, lost laptop, damage charge, deduct from pay",20,High,"Holds employees fully liable for any equipment loss or damage, deducted from pay.",Limit liability to gross negligence and prohibit unlawful wage deductions.,Ordinary accidents become large debts wrongly taken from wages.
692,Dangerous,Equipment Loss Full Liability,FR,"responsabilité totale du matériel, perte d'ordinateur, retenue sur salaire",20,High,"Tient les salariés entièrement responsables de toute perte ou dommage, retenu sur le salaire.",Limiter la responsabilité à la faute lourde et interdire les retenues illégales.,Des accidents ordinaires deviennent de lourdes dettes prélevées indûment sur le salaire.
693,Dangerous,Equipment Loss Full Liability,ID,"tanggung jawab penuh peralatan, laptop hilang, biaya kerusakan, potong gaji",20,High,"Membebani karyawan penuh atas kehilangan atau kerusakan peralatan, dipotong dari gaji.",Batasi tanggung jawab pada kelalaian berat dan larang pemotongan upah yang melanggar hukum.,Kecelakaan biasa menjadi utang besar yang keliru diambil dari upah.
694,Dangerous,Unilateral Benefit Termination,EN,"benefit termination, cut benefits, unilateral removal, no notice benefits",20,High,Lets the employer cancel health and other benefits at will without notice.,Require notice and a transition period before terminating material benefits.,Critical coverage can vanish without time to find alternatives.
695,Dangerous,Unilateral Benefit Termination,FR,"suppression unilatérale des avantages, annulation sans préavis",20,High,Permet à l'employeur d'annuler la santé et autres avantages à volonté sans préavis.,Exiger un préavis et une période de transition avant de supprimer des avantages essentiels.,Une couverture essentielle peut disparaître sans le temps de trouver une alternative.
696,Dangerous,Unilateral Benefit Termination,ID,"penghentian tunjangan sepihak, pangkas tunjangan, tanpa pemberitahuan",20,High,Mengizinkan pemberi kerja membatalkan asuransi kesehatan dan tunjangan lain sesuka hati tanpa pemberitahuan.,Wajibkan pemberitahuan dan masa transisi sebelum menghentikan tunjangan material.,Perlindungan penting dapat hilang tanpa waktu mencari alternatif.
697,Dangerous,Non-Disparagement Beyond Employment,EN,"non-disparagement, post-employment, silence former staff, perpetual gag",15,Medium,"Forbids former employees from any criticism forever, even truthful statements.",Limit to confidential or false statements; preserve truthful and legal speech.,"Lawful, honest reviews and testimony become contract breaches."
698,Dangerous,Non-Disparagement Beyond Employment,FR,"non-dénigrement après l'emploi, silence permanent des anciens salariés",15,Medium,"Interdit aux anciens salariés toute critique à jamais, même véridique.",Limiter aux propos confidentiels ou faux; préserver la parole véridique et légale.,Des avis honnêtes et des témoignages légaux deviennent des manquements contractuels.
699,Dangerous,Non-Disparagement Beyond Employment,ID,"larangan menjelekkan pasca-kerja, membungkam mantan staf, larangan permanen",15,Medium,"Melarang mantan karyawan melakukan kritik apa pun selamanya, bahkan pernyataan yang benar.",Batasi pada pernyataan rahasia atau palsu; lindungi ucapan yang benar dan sah.,Ulasan dan kesaksian yang jujur serta sah menjadi pelanggaran kontrak.
700,Dangerous,Unilateral Shift Scheduling,EN,"shift scheduling, unilateral roster, no notice schedule, on-call mandate",15,Medium,Lets the employer set and change shifts with no notice or predictability.,Require advance schedule notice and premium pay for last-minute changes.,Workers cannot plan life or secondary income around erratic schedules.
701,Dangerous,Unilateral Shift Scheduling,FR,"planification unilatérale des horaires, roulement sans préavis",15,Medium,Permet à l'employeur de fixer et modifier les horaires sans préavis ni prévisibilité.,Exiger un préavis d'horaire et une majoration pour les changements de dernière minute.,Les travailleurs ne peuvent organiser ni leur vie ni un revenu d'appoint.
702,Dangerous,Unilateral Shift Scheduling,ID,"penjadwalan shift sepihak, rosters tanpa pemberitahuan, wajib siaga",15,Medium,Mengizinkan pemberi kerja menetapkan dan mengubah shift tanpa pemberitahuan atau kepastian.,Wajibkan pemberitahuan jadwal di muka dan premi untuk perubahan mendadak.,Pekerja tak bisa merencanakan hidup atau penghasilan sampingan karena jadwal tak menentu.
703,Dangerous,Mandatory Drug Test Cost,EN,"drug test cost, employee pays testing, mandatory screening fee",15,Medium,Requires employees to personally pay for mandatory drug screening.,Employer-mandated testing should be funded by the employer.,Staff bear costs of an employer's own compliance program.
704,Dangerous,Mandatory Drug Test Cost,FR,"coût du test de dépistage, dépistage à la charge du salarié",15,Medium,Exige que les salariés paient eux-mêmes le dépistage de drogue obligatoire.,Les tests imposés par l'employeur doivent être financés par l'employeur.,Le personnel supporte les coûts du programme de conformité de l'employeur.
705,Dangerous,Mandatory Drug Test Cost,ID,"biaya tes narkoba, karyawan bayar tes, biaya skrining wajib",15,Medium,Mengharuskan karyawan membayar sendiri tes narkoba wajib.,Tes yang diwajibkan pemberi kerja seharusnya dibiayai pemberi kerja.,Staf menanggung biaya program kepatuhan milik pemberi kerja.
706,Dangerous,Cross-Collateralization Hidden,EN,"cross-collateralization, hidden lien, all assets, dragnet, blanket security",25,Critical,Quietly pledges all your assets to secure unrelated future debts.,Limit collateral to the specific loan and reject dragnet/blanket clauses.,Default on one small loan can trigger seizure of everything you own.
707,Dangerous,Cross-Collateralization Hidden,FR,"garantie croisée cachée, sûreté générale, tous les actifs",25,Critical,Engage discrètement tous vos actifs pour garantir des dettes futures sans rapport.,Limiter la sûreté au prêt concerné et refuser les clauses générales.,Le défaut sur un petit prêt peut entraîner la saisie de tout votre patrimoine.
708,Dangerous,Cross-Collateralization Hidden,ID,"agunan silang tersembunyi, hak gadai tersembunyi, semua aset, jaminan menyeluruh",25,Critical,Diam-diam menjaminkan seluruh aset Anda untuk menjamin utang masa depan yang tak terkait.,Batasi agunan hanya pada pinjaman terkait dan tolak klausul jaminan menyeluruh.,Gagal bayar satu pinjaman kecil dapat memicu penyitaan seluruh milik Anda.
709,Dangerous,MAC Acceleration,EN,"material adverse change, MAC, acceleration, subjective trigger, call loan",25,Critical,Lets the lender call the entire loan due based on a subjective 'adverse change'.,Define triggers objectively and remove subjective lender discretion.,"The full balance can be demanded at the worst possible moment, forcing collapse."
710,Dangerous,MAC Acceleration,FR,"accélération pour changement défavorable, MAC, exigibilité subjective",25,Critical,Permet au prêteur d'exiger la totalité du prêt sur la base d'un changement défavorable subjectif.,Définir les déclencheurs objectivement et supprimer la discrétion du prêteur.,"Le solde total peut être exigé au pire moment, forçant l'effondrement."
711,Dangerous,MAC Acceleration,ID,"akselerasi karena perubahan merugikan, MAC, pemicu subjektif, tarik pinjaman",25,Critical,Mengizinkan pemberi pinjaman menarik seluruh pinjaman berdasarkan 'perubahan merugikan' yang subjektif.,Definisikan pemicu secara objektif dan hapus diskresi subjektif pemberi pinjaman.,"Seluruh saldo dapat ditagih pada saat terburuk, memaksa kebangkrutan."
712,Dangerous,Daily Compounding Default Interest,EN,"default interest, daily compounding, penalty interest, compounding default rate",20,High,Applies a high default rate compounding daily on the entire balance.,Cap default interest and compound no more than monthly on the overdue amount only.,"Debt balloons explosively, making recovery from a single missed payment impossible."
713,Dangerous,Daily Compounding Default Interest,FR,"intérêts de défaut composés quotidiennement, taux pénalité",20,High,Applique un taux de défaut élevé composé quotidiennement sur le solde entier.,Plafonner les intérêts de défaut et ne composer que mensuellement sur l'arriéré.,"La dette explose, rendant impossible la sortie d'un seul paiement manqué."
714,Dangerous,Daily Compounding Default Interest,ID,"bunga gagal bayar harian majemuk, bunga penalti, suku bunga default majemuk",20,High,Menerapkan tarif gagal bayar tinggi yang dimajemukkan harian atas seluruh saldo.,Batasi bunga gagal bayar dan majemukkan tidak lebih dari bulanan hanya atas jumlah tertunggak.,"Utang membengkak meledak, membuat pemulihan dari satu pembayaran terlewat mustahil."
